Scode,Coname,Date,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
600988,赤峰黄金,2020-04-19,17,6,3,8,10133,28
600988,赤峰黄金,2020-04-20,175,38,35,102,50438,152
600988,赤峰黄金,2020-04-21,220,48,48,124,58198,249
600988,赤峰黄金,2020-04-22,231,56,55,120,54813,188
600988,赤峰黄金,2020-04-23,379,116,56,207,84492,374
600988,赤峰黄金,2020-04-24,326,126,51,149,72854,350
600988,赤峰黄金,2020-04-25,25,14,1,10,14964,33
600988,赤峰黄金,2020-04-26,35,12,2,21,23257,66
600988,赤峰黄金,2020-04-27,217,46,51,120,63017,192
600988,赤峰黄金,2020-04-28,260,58,71,131,64933,282
600988,赤峰黄金,2020-04-29,196,46,40,110,55531,291
600988,赤峰黄金,2020-04-30,366,108,71,187,103181,296
600988,赤峰黄金,2020-05-01,25,4,1,20,13605,39
600988,赤峰黄金,2020-05-02,15,6,1,8,6316,8
600988,赤峰黄金,2020-05-03,12,6,0,6,7265,24
600988,赤峰黄金,2020-05-04,14,7,0,7,6970,15
600988,赤峰黄金,2020-05-05,25,7,4,14,11263,34
600988,赤峰黄金,2020-05-06,150,29,37,84,44676,138
600988,赤峰黄金,2020-05-07,195,41,42,112,65398,158
600988,赤峰黄金,2020-05-08,283,71,52,160,72459,338
600988,赤峰黄金,2020-05-09,27,8,3,16,19769,100
600988,赤峰黄金,2020-05-10,13,1,5,7,11408,24
600988,赤峰黄金,2020-05-11,137,37,31,69,43751,138
600988,赤峰黄金,2020-05-12,137,29,35,73,45822,139
600988,赤峰黄金,2020-05-13,118,38,23,57,41796,154
600988,赤峰黄金,2020-05-14,330,107,61,162,82143,373
600988,赤峰黄金,2020-05-15,274,102,38,134,62102,267
600988,赤峰黄金,2020-05-16,44,15,1,28,22142,61
600988,赤峰黄金,2020-05-17,22,7,3,12,25933,88
600988,赤峰黄金,2020-05-18,528,150,94,284,146633,660
600988,赤峰黄金,2020-05-19,260,78,48,134,69804,202
600988,赤峰黄金,2020-05-20,282,95,45,142,98407,308
600988,赤峰黄金,2020-05-21,255,46,60,149,61412,155
600988,赤峰黄金,2020-05-22,274,76,49,149,64901,229
600988,赤峰黄金,2020-05-23,15,5,0,10,11800,17
600988,赤峰黄金,2020-05-24,12,2,0,10,9781,16
600988,赤峰黄金,2020-05-25,106,23,19,64,37082,106
600988,赤峰黄金,2020-05-26,151,44,30,77,34426,86
600988,赤峰黄金,2020-05-27,144,36,29,79,38999,133
600988,赤峰黄金,2020-05-28,245,83,41,121,54830,212
600988,赤峰黄金,2020-05-29,213,68,32,113,50121,167
600988,赤峰黄金,2020-05-30,17,6,3,8,10842,59
600988,赤峰黄金,2020-05-31,18,3,2,13,11560,38
600988,赤峰黄金,2020-06-01,170,54,28,88,45557,163
600988,赤峰黄金,2020-06-02,172,60,25,87,47515,191
600988,赤峰黄金,2020-06-03,193,44,57,92,41729,97
600988,赤峰黄金,2020-06-04,206,59,48,99,44148,132
600988,赤峰黄金,2020-06-05,255,39,70,146,45342,154
600988,赤峰黄金,2020-06-06,67,11,12,44,25029,74
600988,赤峰黄金,2020-06-07,17,4,4,9,10416,34
600988,赤峰黄金,2020-06-08,167,53,25,89,43374,137
600988,赤峰黄金,2020-06-09,142,42,28,72,38235,141
600988,赤峰黄金,2020-06-10,158,46,25,87,35017,142
600988,赤峰黄金,2020-06-11,367,101,64,202,73207,200
600988,赤峰黄金,2020-06-12,205,76,45,84,38343,124
600988,赤峰黄金,2020-06-13,7,2,0,5,3213,19
600988,赤峰黄金,2020-06-14,19,7,1,11,12750,49
600988,赤峰黄金,2020-06-15,196,59,43,94,43421,138
600988,赤峰黄金,2020-06-16,105,33,20,52,28590,83
600988,赤峰黄金,2020-06-17,167,47,42,78,33158,123
600988,赤峰黄金,2020-06-18,249,55,58,136,47801,145
600988,赤峰黄金,2020-06-19,150,44,22,84,24374,76
600988,赤峰黄金,2020-06-20,23,8,0,15,9757,22
600988,赤峰黄金,2020-06-21,8,3,0,5,5074,23
600988,赤峰黄金,2020-06-22,383,121,49,213,104647,406
600988,赤峰黄金,2020-06-23,324,89,64,171,77452,179
600988,赤峰黄金,2020-06-24,324,101,50,173,58892,190
600988,赤峰黄金,2020-06-25,27,9,4,14,16891,47
600988,赤峰黄金,2020-06-26,19,4,2,13,11256,25
600988,赤峰黄金,2020-06-27,45,23,3,19,23629,76
600988,赤峰黄金,2020-06-28,25,4,3,18,15941,31
600988,赤峰黄金,2020-06-29,185,75,23,87,58155,211
600988,赤峰黄金,2020-06-30,187,84,25,78,28352,59
600988,赤峰黄金,2020-07-01,201,58,32,111,41839,126
600988,赤峰黄金,2020-07-02,145,34,36,75,33269,115
600988,赤峰黄金,2020-07-03,85,31,14,40,21115,68
600988,赤峰黄金,2020-07-04,7,3,1,3,2415,7
600988,赤峰黄金,2020-07-05,17,5,3,9,5580,9
600988,赤峰黄金,2020-07-06,156,48,25,83,27680,70
600988,赤峰黄金,2020-07-07,214,92,21,101,39645,152
600988,赤峰黄金,2020-07-08,294,80,50,164,54676,188
600988,赤峰黄金,2020-07-09,301,101,42,158,57569,200
600988,赤峰黄金,2020-07-10,217,50,53,114,40686,166
600988,赤峰黄金,2020-07-11,24,8,2,14,9631,20
600988,赤峰黄金,2020-07-12,18,8,3,7,5821,25
600988,赤峰黄金,2020-07-13,109,39,12,58,23825,78
600988,赤峰黄金,2020-07-14,129,42,22,65,27435,74
600988,赤峰黄金,2020-07-15,128,47,19,62,24427,100
600988,赤峰黄金,2020-07-16,215,59,52,104,37861,94
600988,赤峰黄金,2020-07-17,114,28,21,65,20567,85
600988,赤峰黄金,2020-07-18,9,5,0,4,4085,6
600988,赤峰黄金,2020-07-19,6,3,0,3,2449,5
600988,赤峰黄金,2020-07-20,93,36,15,42,22000,50
600988,赤峰黄金,2020-07-21,245,91,33,121,67724,258
600988,赤峰黄金,2020-07-22,313,111,48,154,74253,204
600988,赤峰黄金,2020-07-23,361,124,46,191,80259,272
600988,赤峰黄金,2020-07-24,401,144,65,192,75986,302
600988,赤峰黄金,2020-07-25,47,22,3,22,31774,109
600988,赤峰黄金,2020-07-26,47,13,6,28,23751,106
600988,赤峰黄金,2020-07-27,556,171,105,280,185050,716
600988,赤峰黄金,2020-07-28,895,230,206,459,221052,797
600988,赤峰黄金,2020-07-29,320,111,62,147,93956,297
600988,赤峰黄金,2020-07-30,436,130,88,218,144261,646
600988,赤峰黄金,2020-07-31,557,161,79,317,126163,499
600988,赤峰黄金,2020-08-01,45,12,1,32,28637,80
600988,赤峰黄金,2020-08-02,36,12,3,21,42073,140
600988,赤峰黄金,2020-08-03,389,145,60,184,91811,353
600988,赤峰黄金,2020-08-04,354,125,58,171,88930,339
600988,赤峰黄金,2020-08-05,661,199,82,380,151053,849
600988,赤峰黄金,2020-08-06,811,234,108,469,214216,845
600988,赤峰黄金,2020-08-07,1052,272,239,541,169349,648
600988,赤峰黄金,2020-08-08,143,33,25,85,78461,312
600988,赤峰黄金,2020-08-09,83,26,12,45,51312,207
600988,赤峰黄金,2020-08-10,542,170,87,285,140914,516
600988,赤峰黄金,2020-08-11,875,168,245,462,219145,882
600988,赤峰黄金,2020-08-12,1265,245,350,670,302969,1198
600988,赤峰黄金,2020-08-13,453,106,98,249,139464,467
600988,赤峰黄金,2020-08-14,269,63,45,161,70996,250
600988,赤峰黄金,2020-08-15,48,14,5,29,30896,80
600988,赤峰黄金,2020-08-16,26,17,1,8,17589,67
600988,赤峰黄金,2020-08-17,421,125,76,220,154306,599
600988,赤峰黄金,2020-08-18,611,171,103,337,177850,697
600988,赤峰黄金,2020-08-19,459,123,95,241,127326,430
600988,赤峰黄金,2020-08-20,648,139,172,337,174502,706
600988,赤峰黄金,2020-08-21,390,77,117,196,93139,407
600988,赤峰黄金,2020-08-22,38,11,2,25,24144,90
600988,赤峰黄金,2020-08-23,26,4,1,21,16719,34
600988,赤峰黄金,2020-08-24,306,96,50,160,79974,414
600988,赤峰黄金,2020-08-25,469,102,136,231,114469,361
600988,赤峰黄金,2020-08-26,428,113,105,210,103716,474
600988,赤峰黄金,2020-08-27,383,102,68,213,87421,446
600988,赤峰黄金,2020-08-28,340,96,68,176,73846,370
600988,赤峰黄金,2020-08-29,50,14,3,33,29537,104
600988,赤峰黄金,2020-08-30,31,12,5,14,13868,46
600988,赤峰黄金,2020-08-31,341,78,78,185,103433,389
600988,赤峰黄金,2020-09-01,473,157,87,229,119432,486
600988,赤峰黄金,2020-09-02,397,79,108,210,117428,424
600988,赤峰黄金,2020-09-03,360,97,74,189,97375,390
600988,赤峰黄金,2020-09-04,364,93,76,195,91084,370
600988,赤峰黄金,2020-09-05,27,8,1,18,20227,83
600988,赤峰黄金,2020-09-06,30,14,3,13,16300,59
600988,赤峰黄金,2020-09-07,902,140,289,473,225639,752
600988,赤峰黄金,2020-09-08,1130,210,339,581,238146,903
600988,赤峰黄金,2020-09-09,577,132,149,296,117142,560
600988,赤峰黄金,2020-09-10,548,144,125,279,82305,419
600988,赤峰黄金,2020-09-11,533,92,152,289,72800,341
600988,赤峰黄金,2020-09-12,33,9,4,20,17755,59
600988,赤峰黄金,2020-09-13,18,2,3,13,11386,59
600988,赤峰黄金,2020-09-14,382,86,99,197,104371,385
600988,赤峰黄金,2020-09-15,564,180,128,256,146703,629
600988,赤峰黄金,2020-09-16,350,107,72,171,99065,357
600988,赤峰黄金,2020-09-17,587,110,189,288,147722,530
600988,赤峰黄金,2020-09-18,273,70,64,139,66853,268
600988,赤峰黄金,2020-09-19,9,1,0,8,16418,44
600988,赤峰黄金,2020-09-20,16,5,0,11,6961,12
600988,赤峰黄金,2020-09-21,342,58,109,175,81606,339
600988,赤峰黄金,2020-09-22,350,89,110,151,98177,442
600988,赤峰黄金,2020-09-23,339,68,85,186,84035,440
600988,赤峰黄金,2020-09-24,314,65,78,171,79516,290
600988,赤峰黄金,2020-09-25,151,38,31,82,42172,125
600988,赤峰黄金,2020-09-26,16,8,1,7,7909,25
600988,赤峰黄金,2020-09-27,51,17,4,30,40938,132
600988,赤峰黄金,2020-09-28,493,129,92,272,141574,407
600988,赤峰黄金,2020-09-29,329,74,67,188,119152,272
600988,赤峰黄金,2020-09-30,234,46,54,134,75492,166
600988,赤峰黄金,2020-10-01,14,6,1,7,7495,21
600988,赤峰黄金,2020-10-02,13,3,1,9,8199,17
600988,赤峰黄金,2020-10-03,7,3,0,4,2064,2
600988,赤峰黄金,2020-10-04,6,1,1,4,5797,18
600988,赤峰黄金,2020-10-05,2,0,0,2,878,0
600988,赤峰黄金,2020-10-06,6,2,2,2,3020,5
600988,赤峰黄金,2020-10-07,9,3,0,6,4147,6
600988,赤峰黄金,2020-10-08,22,5,3,14,9093,29
600988,赤峰黄金,2020-10-09,131,41,20,70,52820,151
600988,赤峰黄金,2020-10-10,32,15,4,13,15476,31
600988,赤峰黄金,2020-10-11,27,11,3,13,17657,41
600988,赤峰黄金,2020-10-12,130,38,21,71,44292,111
600988,赤峰黄金,2020-10-13,184,58,33,93,76645,170
600988,赤峰黄金,2020-10-14,132,40,28,64,46498,171
600988,赤峰黄金,2020-10-15,113,33,26,54,29533,74
600988,赤峰黄金,2020-10-16,196,54,39,103,52648,159
600988,赤峰黄金,2020-10-17,26,14,5,7,11882,43
600988,赤峰黄金,2020-10-18,48,18,6,24,51756,206
600988,赤峰黄金,2020-10-19,351,101,67,183,141109,327
600988,赤峰黄金,2020-10-20,189,49,51,89,67710,196
600988,赤峰黄金,2020-10-21,226,65,35,126,62108,209
600988,赤峰黄金,2020-10-22,176,40,46,90,39548,118
600988,赤峰黄金,2020-10-23,217,57,57,103,46575,187
600988,赤峰黄金,2020-10-24,11,3,3,5,4219,11
600988,赤峰黄金,2020-10-25,9,1,1,7,5176,13
600988,赤峰黄金,2020-10-26,129,51,26,52,33393,134
600988,赤峰黄金,2020-10-27,204,69,44,91,44005,193
600988,赤峰黄金,2020-10-28,176,48,49,79,45017,220
600988,赤峰黄金,2020-10-29,164,41,44,79,42366,151
600988,赤峰黄金,2020-10-30,124,36,27,61,30723,136
600988,赤峰黄金,2020-10-31,13,5,0,8,6605,26
600988,赤峰黄金,2020-11-01,6,2,1,3,3222,39
600988,赤峰黄金,2020-11-02,103,29,19,55,28856,83
600988,赤峰黄金,2020-11-03,183,53,41,89,48787,131
600988,赤峰黄金,2020-11-04,166,49,38,79,44592,190
600988,赤峰黄金,2020-11-05,192,48,32,112,50497,196
600988,赤峰黄金,2020-11-06,331,90,60,181,87778,307
600988,赤峰黄金,2020-11-07,16,5,0,11,7779,13
600988,赤峰黄金,2020-11-08,13,4,3,6,6709,12
600988,赤峰黄金,2020-11-09,489,93,135,261,104938,430
600988,赤峰黄金,2020-11-10,535,98,148,289,128681,428
600988,赤峰黄金,2020-11-11,179,43,37,99,47009,168
600988,赤峰黄金,2020-11-12,133,43,26,64,33406,92
600988,赤峰黄金,2020-11-13,132,40,33,59,32712,110
600988,赤峰黄金,2020-11-14,14,1,4,9,4598,12
600988,赤峰黄金,2020-11-15,29,8,4,17,14359,47
600988,赤峰黄金,2020-11-16,182,56,38,88,61758,171
600988,赤峰黄金,2020-11-17,151,35,32,84,49030,140
600988,赤峰黄金,2020-11-18,138,32,29,77,36243,179
600988,赤峰黄金,2020-11-19,146,30,28,88,40833,211
600988,赤峰黄金,2020-11-20,131,41,25,65,26659,123
600988,赤峰黄金,2020-11-21,12,5,0,7,4056,13
600988,赤峰黄金,2020-11-22,15,4,1,10,3480,16
600988,赤峰黄金,2020-11-23,251,52,60,139,51421,241
600988,赤峰黄金,2020-11-24,441,78,135,228,114162,539
600988,赤峰黄金,2020-11-25,251,60,45,146,50619,212
600988,赤峰黄金,2020-11-26,176,44,44,88,38261,176
600988,赤峰黄金,2020-11-27,182,52,37,93,36474,195
600988,赤峰黄金,2020-11-28,68,16,10,42,19137,73
600988,赤峰黄金,2020-11-29,46,13,9,24,14746,50
600988,赤峰黄金,2020-11-30,394,106,88,200,85839,394
600988,赤峰黄金,2020-12-01,270,87,55,128,57408,246
600988,赤峰黄金,2020-12-02,252,59,69,124,63029,321
600988,赤峰黄金,2020-12-03,160,49,26,85,35682,182
600988,赤峰黄金,2020-12-04,178,38,37,103,38591,209
600988,赤峰黄金,2020-12-05,16,3,3,10,5232,19
600988,赤峰黄金,2020-12-06,18,5,2,11,6954,15
600988,赤峰黄金,2020-12-07,187,49,34,104,47694,211
600988,赤峰黄金,2020-12-08,222,53,39,130,57964,228
600988,赤峰黄金,2020-12-09,180,36,40,104,37542,193
600988,赤峰黄金,2020-12-10,123,29,31,63,28563,129
600988,赤峰黄金,2020-12-11,140,36,31,73,38384,206
600988,赤峰黄金,2020-12-12,14,5,1,8,5496,39
600988,赤峰黄金,2020-12-13,15,3,2,10,5573,30
600988,赤峰黄金,2020-12-14,176,37,38,101,57243,270
600988,赤峰黄金,2020-12-15,269,73,54,142,88620,401
600988,赤峰黄金,2020-12-16,197,69,39,89,62552,169
600988,赤峰黄金,2020-12-17,174,42,29,103,62774,173
600988,赤峰黄金,2020-12-18,126,37,27,62,26190,108
600988,赤峰黄金,2020-12-19,17,4,2,11,4433,17
600988,赤峰黄金,2020-12-20,18,6,1,11,8927,33
600988,赤峰黄金,2020-12-21,188,47,36,105,49462,239
600988,赤峰黄金,2020-12-22,178,46,27,105,39292,189
600988,赤峰黄金,2020-12-23,143,23,29,91,29461,152
600988,赤峰黄金,2020-12-24,76,21,10,45,25172,46
600988,赤峰黄金,2020-12-25,80,21,14,45,20793,106
600988,赤峰黄金,2020-12-26,16,5,1,10,6432,43
600988,赤峰黄金,2020-12-27,9,4,0,5,3319,10
600988,赤峰黄金,2020-12-28,144,41,21,82,33058,117
600988,赤峰黄金,2020-12-29,107,26,28,53,25413,111
600988,赤峰黄金,2020-12-30,104,30,15,59,22583,94
600988,赤峰黄金,2020-12-31,95,22,25,48,22441,106
601069,西部黄金,2020-01-01,12,3,1,8,10916,3
601069,西部黄金,2020-01-02,80,20,8,52,31096,71
601069,西部黄金,2020-01-03,107,25,24,58,37626,66
601069,西部黄金,2020-01-04,36,4,3,29,34588,34
601069,西部黄金,2020-01-05,9,5,0,4,10632,11
601069,西部黄金,2020-01-06,205,56,46,103,68421,127
601069,西部黄金,2020-01-07,130,32,24,74,56899,157
601069,西部黄金,2020-01-08,270,70,54,146,113613,237
601069,西部黄金,2020-01-09,212,49,58,105,83340,150
601069,西部黄金,2020-01-10,96,19,22,55,40638,78
601069,西部黄金,2020-01-11,9,5,1,3,8362,13
601069,西部黄金,2020-01-12,3,2,0,1,3710,0
601069,西部黄金,2020-01-13,82,19,18,45,32587,48
601069,西部黄金,2020-01-14,77,23,16,38,40561,37
601069,西部黄金,2020-01-15,58,14,13,31,31455,29
601069,西部黄金,2020-01-16,91,17,23,51,46082,71
601069,西部黄金,2020-01-17,81,23,14,44,50440,61
601069,西部黄金,2020-01-18,7,4,1,2,11984,13
601069,西部黄金,2020-01-19,4,1,1,2,4708,4
601069,西部黄金,2020-01-20,53,15,15,23,32399,38
601069,西部黄金,2020-01-21,57,11,16,30,34228,33
601069,西部黄金,2020-01-22,87,16,18,53,78383,112
601069,西部黄金,2020-01-23,52,14,11,27,43872,29
601069,西部黄金,2020-01-24,4,2,0,2,8387,2
601069,西部黄金,2020-01-25,1,0,0,1,9180,1
601069,西部黄金,2020-01-26,1,0,0,1,2512,1
601069,西部黄金,2020-01-27,5,1,1,3,31193,5
601069,西部黄金,2020-01-28,2,0,0,2,4931,4
601069,西部黄金,2020-01-29,1,0,0,1,1979,1
601069,西部黄金,2020-01-30,4,2,0,2,9951,5
601069,西部黄金,2020-01-31,2,0,0,2,6286,4
601069,西部黄金,2020-02-01,3,0,0,3,7616,17
601069,西部黄金,2020-02-02,12,1,0,11,14657,12
601069,西部黄金,2020-02-03,130,29,39,62,56048,39
601069,西部黄金,2020-02-04,39,11,10,18,45596,57
601069,西部黄金,2020-02-05,40,9,8,23,24528,32
601069,西部黄金,2020-02-06,69,19,13,37,36439,43
601069,西部黄金,2020-02-07,74,27,12,35,47503,70
601069,西部黄金,2020-02-08,4,2,0,2,5853,12
601069,西部黄金,2020-02-09,2,1,0,1,2999,9
601069,西部黄金,2020-02-10,62,14,15,33,32790,26
601069,西部黄金,2020-02-11,48,11,11,26,28637,34
601069,西部黄金,2020-02-12,56,17,16,23,29109,22
601069,西部黄金,2020-02-13,66,26,14,26,32361,86
601069,西部黄金,2020-02-14,70,24,12,34,35785,39
601069,西部黄金,2020-02-15,12,2,0,10,15042,16
601069,西部黄金,2020-02-16,12,3,2,7,15834,17
601069,西部黄金,2020-02-17,60,11,19,30,37233,81
601069,西部黄金,2020-02-18,95,23,20,52,51596,84
601069,西部黄金,2020-02-19,147,44,25,78,70309,111
601069,西部黄金,2020-02-20,123,36,16,71,58590,114
601069,西部黄金,2020-02-21,212,56,41,115,85784,164
601069,西部黄金,2020-02-22,45,19,2,24,50458,101
601069,西部黄金,2020-02-23,41,20,2,19,46614,99
601069,西部黄金,2020-02-24,243,65,51,127,98800,133
601069,西部黄金,2020-02-25,148,46,29,73,57262,105
601069,西部黄金,2020-02-26,125,25,26,74,38053,61
601069,西部黄金,2020-02-27,88,25,15,48,32751,56
601069,西部黄金,2020-02-28,186,44,38,104,50830,88
601069,西部黄金,2020-02-29,55,13,8,34,32180,44
601069,西部黄金,2020-03-01,18,2,2,14,13489,13
601069,西部黄金,2020-03-02,87,27,14,46,35125,56
601069,西部黄金,2020-03-03,63,17,7,39,24055,40
601069,西部黄金,2020-03-04,113,26,23,64,42544,66
601069,西部黄金,2020-03-05,79,32,9,38,31406,64
601069,西部黄金,2020-03-06,109,31,15,63,41658,141
601069,西部黄金,2020-03-07,8,1,0,7,5084,3
601069,西部黄金,2020-03-08,5,3,0,2,2681,10
601069,西部黄金,2020-03-09,175,41,28,106,47578,50
601069,西部黄金,2020-03-10,79,17,13,49,27231,50
601069,西部黄金,2020-03-11,48,9,10,29,18356,25
601069,西部黄金,2020-03-12,110,28,20,62,34854,75
601069,西部黄金,2020-03-13,80,20,4,56,26450,74
601069,西部黄金,2020-03-14,18,3,3,12,14904,21
601069,西部黄金,2020-03-15,10,3,0,7,10904,25
601069,西部黄金,2020-03-16,65,16,15,34,19447,35
601069,西部黄金,2020-03-17,53,13,11,29,17564,52
601069,西部黄金,2020-03-18,35,9,9,17,14343,58
601069,西部黄金,2020-03-19,53,7,9,37,15195,31
601069,西部黄金,2020-03-20,49,14,7,28,14843,30
601069,西部黄金,2020-03-21,5,4,1,0,1213,0
601069,西部黄金,2020-03-22,4,3,0,1,860,2
601069,西部黄金,2020-03-23,40,13,7,20,9098,22
601069,西部黄金,2020-03-24,107,24,22,61,17974,55
601069,西部黄金,2020-03-25,161,34,35,92,28029,82
601069,西部黄金,2020-03-26,65,18,16,31,12070,26
601069,西部黄金,2020-03-27,57,18,17,22,10124,14
601069,西部黄金,2020-03-28,5,2,1,2,1616,4
601069,西部黄金,2020-03-29,2,1,0,1,579,2
601069,西部黄金,2020-03-30,68,33,8,27,31604,94
601069,西部黄金,2020-03-31,62,8,21,33,17445,49
601069,西部黄金,2020-04-01,82,20,19,43,19122,71
601069,西部黄金,2020-04-02,44,13,8,23,8154,19
601069,西部黄金,2020-04-03,33,8,7,18,8115,25
601069,西部黄金,2020-04-04,4,3,0,1,1043,0
601069,西部黄金,2020-04-05,1,0,0,1,249,1
601069,西部黄金,2020-04-06,9,1,1,7,2515,7
601069,西部黄金,2020-04-07,66,17,10,39,14320,37
601069,西部黄金,2020-04-08,46,11,7,28,16647,61
601069,西部黄金,2020-04-09,50,16,9,25,10234,38
601069,西部黄金,2020-04-10,99,22,17,60,16953,76
601069,西部黄金,2020-04-11,13,5,1,7,4965,8
601069,西部黄金,2020-04-12,10,3,3,4,2491,5
601069,西部黄金,2020-04-13,56,22,13,21,11166,38
601069,西部黄金,2020-04-14,86,24,25,37,17136,56
601069,西部黄金,2020-04-15,119,36,14,69,23158,48
601069,西部黄金,2020-04-16,69,28,17,24,13367,49
601069,西部黄金,2020-04-17,51,12,11,28,13413,60
601069,西部黄金,2020-04-18,4,1,0,3,1275,9
601069,西部黄金,2020-04-19,3,1,1,1,1542,4
601069,西部黄金,2020-04-20,57,14,14,29,17554,80
601069,西部黄金,2020-04-21,113,16,27,70,26847,78
601069,西部黄金,2020-04-22,46,10,10,26,11544,23
601069,西部黄金,2020-04-23,44,15,7,22,11146,27
601069,西部黄金,2020-04-24,57,12,18,27,13531,25
601069,西部黄金,2020-04-25,7,4,0,3,2894,4
601069,西部黄金,2020-04-26,1,0,0,1,89,0
601069,西部黄金,2020-04-27,43,8,12,23,10422,17
601069,西部黄金,2020-04-28,57,16,10,31,15786,44
601069,西部黄金,2020-04-29,32,8,3,21,8672,17
601069,西部黄金,2020-04-30,33,10,6,17,8067,36
601069,西部黄金,2020-05-01,4,1,1,2,878,0
601069,西部黄金,2020-05-02,1,0,0,1,451,0
601069,西部黄金,2020-05-03,1,1,0,0,651,0
601069,西部黄金,2020-05-04,4,1,1,2,1609,3
601069,西部黄金,2020-05-05,3,0,0,3,763,0
601069,西部黄金,2020-05-06,26,6,4,16,7938,14
601069,西部黄金,2020-05-07,44,12,11,21,11129,15
601069,西部黄金,2020-05-08,53,13,10,30,12084,25
601069,西部黄金,2020-05-09,8,2,1,5,2322,2
601069,西部黄金,2020-05-10,3,1,2,0,1273,3
601069,西部黄金,2020-05-11,16,4,3,9,4517,5
601069,西部黄金,2020-05-12,25,10,2,13,7841,17
601069,西部黄金,2020-05-13,23,6,9,8,6179,15
601069,西部黄金,2020-05-14,64,11,14,39,12492,13
601069,西部黄金,2020-05-15,80,17,17,46,15251,20
601069,西部黄金,2020-05-16,5,2,1,2,1468,2
601069,西部黄金,2020-05-17,5,1,0,4,2040,2
601069,西部黄金,2020-05-18,147,42,27,78,30993,92
601069,西部黄金,2020-05-19,85,20,20,45,20727,60
601069,西部黄金,2020-05-20,54,19,9,26,15070,51
601069,西部黄金,2020-05-21,58,8,14,36,14154,23
601069,西部黄金,2020-05-22,34,6,8,20,9126,19
